age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32.0,0,125279,4,9,1,1,5,0,1,0,0,99,0,0
39.0,1,169542,1,10,0,1,2,0,1,5178,0,40,0,1
47.0,0,363418,0,13,0,4,2,0,1,0,0,45,2,1
42.0,0,198282,4,9,0,2,2,0,1,0,0,40,0,0
33.0,0,104620,11,14,0,0,0,0,0,0,0,15,0,0
29.0,0,176137,4,9,1,8,5,0,0,0,0,40,0,0
40.0,0,191814,0,13,0,4,2,0,1,0,1902,40,0,1
42.0,4,150533,11,14,0,12,2,0,1,7688,0,35,0,1
28.0,0,115677,1,10,0,7,2,0,1,0,1902,40,0,1
19.0,0,182590,4,9,2,2,1,0,0,0,0,40,0,0
30.0,0,239648,1,10,2,7,5,1,1,0,0,40,1,0
71.0,0,139031,4,9,4,5,3,0,0,0,0,40,0,0
53.0,3,141340,4,9,0,10,2,0,1,0,0,40,0,1
64.0,0,170645,15,3,0,7,2,0,1,2105,0,40,0,0
44.0,4,241506,11,14,1,5,5,0,0,0,0,50,0,0
72.0,0,163921,1,10,4,8,5,4,0,0,0,20,0,0
64.0,1,104958,9,4,0,1,2,0,1,0,0,70,0,0
51.0,0,144284,4,9,0,10,2,0,1,0,0,40,0,0
51.0,1,181139,1,10,0,3,2,0,1,0,0,40,0,1
55.0,0,209962,4,9,0,3,2,0,1,0,0,35,0,0
34.0,0,87218,0,13,0,5,2,0,1,0,0,45,0,1
36.0,0,182189,1,10,2,1,3,0,1,0,0,40,0,0
20.0,0,196337,1,10,2,3,1,0,1,0,0,35,0,0
25.0,0,238605,4,9,2,3,1,0,0,0,0,25,0,0
40.0,0,106501,4,9,0,10,2,0,1,2829,0,50,0,0
24.0,0,172169,4,9,0,6,2,0,1,0,0,50,0,0
39.0,0,242922,4,9,2,0,3,4,1,0,0,35,0,0
56.0,0,257555,11,14,0,5,2,0,1,0,0,40,0,1
25.0,0,192302,0,13,2,4,3,0,0,0,0,60,0,0
38.0,2,115487,1,10,1,4,3,0,1,0,0,45,0,0
22.0,0,70160,1,10,2,6,3,0,1,0,0,40,0,0
29.0,0,410351,6,12,0,1,2,0,1,0,0,43,0,0
25.0,0,236421,10,8,2,2,1,4,1,0,0,40,0,0
36.0,0,196662,1,10,2,10,3,0,1,0,0,50,3,0
50.0,1,203004,4,9,1,4,3,0,0,99999,0,60,0,1
22.0,0,200819,4,9,0,10,2,0,1,0,0,40,0,0
19.0,0,222866,13,6,2,9,4,0,1,0,0,40,0,0
20.0,0,204160,1,10,2,3,1,0,0,0,0,12,0,0
54.0,0,141707,11,14,0,5,2,4,1,0,0,40,0,1
28.0,0,219863,6,12,0,7,2,0,1,0,0,40,0,0
59.0,0,35723,0,13,0,9,2,0,1,99999,0,40,0,1
52.0,0,163948,8,5,0,9,2,0,1,0,0,60,0,1
39.0,0,100032,4,9,0,12,0,0,0,0,0,15,0,1
22.0,0,33087,4,9,0,7,2,0,1,0,0,45,0,0
57.0,0,337001,11,14,0,4,2,0,1,0,0,45,0,1
18.0,0,151747,3,7,2,2,1,0,1,0,0,40,0,0
31.0,4,85057,1,10,0,8,0,2,0,0,0,40,0,1
25.0,0,257910,0,13,2,5,3,0,1,0,0,45,0,0
37.0,0,94331,10,8,1,7,5,0,0,0,0,40,0,0
26.0,0,250261,12,2,2,6,3,0,1,0,0,55,20,0
32.0,0,97359,4,9,2,1,1,0,1,0,0,40,0,0
53.0,5,121294,9,4,5,2,5,0,0,0,0,45,17,0
49.0,2,211020,14,16,0,5,2,0,1,15024,0,50,0,1
65.0,2,116057,4,9,1,3,3,0,0,6723,0,40,0,0
52.0,0,469005,0,13,1,4,3,0,1,0,0,40,20,0
30.0,4,197886,4,9,0,1,2,0,1,0,0,40,0,0
40.0,0,379917,7,11,2,10,3,0,1,0,0,32,0,0
28.0,0,30912,6,12,2,7,3,0,1,0,0,40,0,0
28.0,0,206889,4,9,1,1,3,0,1,0,0,40,0,0
45.0,1,87490,5,15,0,5,2,0,1,0,1977,50,0,1
40.0,4,241851,5,15,0,4,2,0,1,0,0,50,0,1
42.0,0,155899,6,12,0,3,2,0,1,0,0,45,0,0
77.0,4,120408,1,10,0,12,2,0,1,0,0,20,0,0
64.0,0,77884,7,11,0,3,2,1,1,0,0,40,15,0
43.0,0,162887,1,10,0,4,2,4,1,0,0,40,0,1
30.0,0,154843,11,14,2,5,3,0,1,0,0,40,7,0
43.0,4,115511,1,10,0,9,2,0,1,0,2002,40,0,0
40.0,0,121492,1,10,2,7,3,4,1,0,0,48,0,0
31.0,0,103596,4,9,0,3,2,0,1,0,0,55,0,1
25.0,0,457070,9,4,1,1,1,0,1,0,0,45,0,0
19.0,0,73461,4,9,2,0,3,4,1,0,0,40,0,0
41.0,2,153078,4,9,0,4,2,1,1,0,1887,70,10,1
51.0,0,194788,13,6,1,8,4,0,0,0,0,30,0,0
31.0,1,203181,13,6,0,1,2,0,1,0,0,35,0,0
35.0,0,230279,4,9,2,7,5,0,0,0,0,40,0,0
52.0,0,89041,0,13,0,3,2,0,1,0,0,40,0,1
41.0,5,92717,1,10,2,8,5,4,0,0,1504,40,0,0
27.0,0,257033,4,9,2,6,3,4,1,0,0,60,0,0
40.0,0,145166,4,9,0,1,2,0,1,4064,0,40,0,0
38.0,0,20308,4,9,0,8,2,0,1,0,0,40,0,1
27.0,0,38353,4,9,1,1,3,0,1,0,0,40,0,0
25.0,0,133373,0,13,2,3,1,0,1,0,0,40,0,1
20.0,0,166302,4,9,2,3,1,0,0,0,0,20,0,0
17.0,0,333304,4,9,2,2,1,0,0,0,0,40,0,0
31.0,4,265706,0,13,2,12,3,0,1,4650,0,40,0,0
65.0,1,111916,5,15,0,4,2,0,1,0,0,10,0,1
62.0,5,213700,14,16,1,5,3,0,1,0,0,50,0,0
39.0,0,276559,11,14,2,5,3,0,1,0,2444,45,0,1
36.0,0,36989,1,10,0,3,2,0,1,0,0,40,0,0
59.0,0,181566,4,9,0,1,2,0,1,4508,0,40,0,0
23.0,0,202920,7,11,2,8,1,0,0,0,0,40,5,0
32.0,1,24529,1,10,2,1,3,0,1,0,0,50,0,1
22.0,0,137320,4,9,2,1,3,4,1,0,0,40,0,0
28.0,0,160510,1,10,0,8,2,0,1,0,0,50,0,1
19.0,0,233779,4,9,2,1,1,0,1,0,0,40,0,0
54.0,5,276005,5,15,0,5,2,0,1,0,0,40,0,1
36.0,2,192251,1,10,0,3,0,0,0,0,1902,15,0,1
50.0,0,274528,4,9,1,1,4,0,1,0,0,40,0,0
17.0,0,23856,3,7,2,4,1,0,0,0,0,20,0,0
53.0,0,175220,0,13,0,3,2,1,1,7688,0,48,27,1
41.0,1,233150,7,11,0,3,2,0,1,0,0,55,0,0
26.0,0,153169,13,6,0,6,2,0,1,0,0,40,0,0
59.0,3,298449,1,10,0,8,2,0,1,0,0,43,0,0
17.0,0,188949,3,7,2,10,3,0,1,0,0,40,0,0
30.0,0,157911,1,10,0,8,0,0,0,0,0,40,0,1
33.0,0,243330,4,9,0,7,2,0,1,0,0,55,0,0
40.0,0,271343,1,10,3,0,1,0,0,0,0,32,0,0
48.0,0,45564,7,11,1,5,3,0,1,4650,0,50,0,0
47.0,0,262043,0,13,5,8,3,0,0,0,0,40,0,0
38.0,0,103323,4,9,1,7,3,0,1,0,0,40,0,0
30.0,1,96480,11,14,0,5,0,0,0,0,0,60,0,1
47.0,0,154117,4,9,3,1,4,0,0,0,0,40,0,0
41.0,0,151856,4,9,0,12,2,0,1,0,0,40,0,0
20.0,0,132053,4,9,2,8,4,0,0,0,1719,40,0,0
29.0,0,199118,1,10,2,8,3,0,0,0,0,40,31,0
36.0,1,119272,4,9,0,4,2,0,1,0,0,38,0,0
18.0,0,209792,1,10,2,2,1,0,0,0,0,40,0,0
35.0,0,185084,4,9,0,6,2,0,1,0,0,48,0,1
41.0,0,230931,4,9,2,2,5,0,0,0,0,40,3,0
23.0,0,162282,4,9,2,7,1,0,1,0,0,40,0,0
39.0,1,185366,6,12,0,1,2,0,1,0,0,35,0,1
46.0,0,93557,1,10,0,8,2,0,1,0,0,40,0,0
45.0,0,160428,6,12,1,5,5,0,0,0,0,43,0,0
53.0,0,159650,9,4,0,1,2,0,1,0,0,40,0,0
54.0,4,137678,4,9,1,2,3,0,0,0,0,30,0,0
48.0,1,56841,1,10,1,10,3,0,1,0,0,40,0,0
32.0,1,33124,0,13,2,1,3,0,0,0,0,35,0,0
31.0,0,219117,1,10,1,4,5,0,0,5455,0,60,0,0
43.0,0,208045,11,14,2,5,3,0,1,0,0,40,0,1
43.0,0,128578,4,9,0,3,2,0,1,7688,0,60,0,1
28.0,0,351731,4,9,1,1,5,0,1,0,0,50,0,0
46.0,0,201694,6,12,3,4,5,0,0,0,0,40,0,0
34.0,0,205152,4,9,0,6,2,0,1,0,0,40,0,0
25.0,0,190107,0,13,2,5,3,0,1,0,0,35,0,0
23.0,3,244480,1,10,2,8,5,0,0,0,0,15,0,0
32.0,0,347112,0,13,2,4,3,0,0,0,0,45,0,0
37.0,3,106297,4,9,1,6,5,0,1,0,0,40,0,0
36.0,0,128516,4,9,1,2,3,0,0,0,0,20,0,0
27.0,0,55950,1,10,2,4,3,4,0,0,0,40,0,0
29.0,0,324505,1,10,3,8,3,0,1,0,0,40,0,0
42.0,0,130760,1,10,0,7,2,0,1,0,0,40,0,0
24.0,4,174413,0,13,2,5,3,0,0,0,1974,40,0,0
22.0,0,144238,3,7,2,9,1,0,0,0,0,38,0,0
47.0,0,193047,14,16,0,3,2,0,1,0,0,60,0,0
43.0,0,300099,1,10,2,2,3,0,0,0,0,40,0,0
56.0,1,42166,0,13,0,2,2,0,1,0,0,40,0,0
54.0,0,171924,4,9,0,3,2,0,1,0,0,50,4,1
50.0,0,201984,4,9,1,7,5,0,1,0,0,40,0,0
29.0,0,306420,4,9,0,1,2,0,1,0,0,45,0,1
32.0,1,46746,1,10,0,9,2,0,1,0,0,65,0,0
37.0,0,185325,4,9,0,1,2,0,1,0,0,44,0,0
30.0,0,201697,0,13,2,2,3,0,1,0,0,40,0,0
30.0,0,181372,0,13,0,5,0,0,0,0,0,40,0,1
39.0,0,112077,4,9,0,1,2,0,1,0,0,40,0,0
23.0,0,370057,4,9,1,8,3,0,0,0,0,40,0,0
32.0,0,72591,4,9,0,1,2,0,1,0,0,40,0,0
37.0,4,105803,11,14,0,4,2,0,1,0,0,40,0,1
20.0,0,198478,4,9,2,9,4,0,1,0,0,40,0,0
33.0,0,119017,1,10,1,8,5,0,0,0,0,50,0,0
42.0,0,138872,4,9,0,10,2,0,1,0,0,99,0,0
56.0,3,97213,0,13,2,8,3,0,0,0,0,60,0,0
40.0,0,36556,14,16,0,5,2,0,1,0,0,55,0,0
38.0,5,200904,13,6,3,8,5,4,0,0,0,40,0,0
49.0,0,186256,1,10,0,5,2,0,1,5013,0,30,0,0
18.0,0,115815,1,10,2,2,1,0,1,0,0,20,2,0
42.0,0,308770,1,10,0,8,2,4,1,0,0,40,0,1
25.0,4,187792,1,10,1,12,3,0,0,0,0,40,0,0
38.0,0,233571,1,10,0,0,0,0,0,0,1902,40,0,1
26.0,0,131913,0,13,2,7,3,4,0,0,0,40,0,0
26.0,0,31558,0,13,0,5,2,0,1,0,0,90,0,1
33.0,0,255004,4,9,2,10,3,0,1,2354,0,61,0,0
25.0,4,315287,1,10,2,12,4,4,1,0,0,40,37,0
18.0,0,182545,4,9,2,7,1,4,1,0,0,40,0,0
59.0,0,750972,4,9,0,7,2,0,1,0,0,40,0,0
69.0,1,505365,1,10,0,3,2,0,1,6514,0,45,0,1
22.0,4,177475,0,13,2,5,3,0,0,0,0,40,0,0
40.0,0,203761,3,7,0,6,2,0,1,0,0,40,0,0
40.0,1,36104,1,10,0,1,2,0,1,0,0,40,0,0
33.0,2,179708,1,10,0,1,2,0,1,0,0,40,0,0
51.0,2,77392,13,6,0,9,2,0,1,0,0,60,0,1
59.0,4,173992,4,9,3,8,5,0,0,0,0,35,0,0
20.0,0,119665,4,9,2,1,1,0,1,0,0,40,0,0
37.0,0,188391,6,12,2,0,3,0,1,0,0,46,0,0
51.0,0,326005,4,9,0,4,2,0,1,0,0,40,2,1
24.0,0,203203,0,13,2,3,3,0,0,0,0,25,0,0
59.0,0,64102,13,6,0,6,2,0,1,0,0,40,0,0
21.0,0,169188,4,9,2,7,1,0,0,0,0,35,0,0
45.0,0,385793,15,3,0,1,2,3,1,0,0,40,20,0
25.0,0,390537,1,10,2,3,5,0,0,0,0,25,36,0
29.0,0,115677,3,7,2,7,1,0,1,0,0,42,0,0
22.0,0,230248,6,12,2,8,4,0,0,0,0,40,0,0
72.0,0,108038,11,14,1,5,3,0,1,0,0,60,12,1
39.0,4,282461,7,11,0,12,2,0,1,0,0,40,0,1
36.0,0,184659,4,9,0,1,2,0,1,7298,0,40,0,1
65.0,0,182470,7,11,5,1,3,0,1,0,0,20,0,0
63.0,0,458609,4,9,1,3,3,0,0,3674,0,30,0,0
58.0,0,104476,1,10,3,8,3,0,0,0,1092,40,0,0
27.0,0,200802,7,11,3,8,1,0,0,0,0,40,0,0
58.0,0,170608,13,6,3,12,3,0,0,0,0,40,0,0
52.0,0,197322,1,10,0,1,2,0,1,0,0,40,0,0
37.0,0,118358,1,10,0,1,2,0,1,0,0,40,0,1
29.0,0,131045,7,11,3,8,5,0,0,0,0,40,0,0
30.0,0,110083,7,11,2,1,3,0,0,0,0,40,0,0
32.0,0,335569,4,9,0,1,2,0,1,0,0,40,0,0
47.0,0,167159,4,9,0,6,2,0,1,0,0,40,0,1
50.0,0,170326,4,9,1,7,3,0,0,0,0,40,0,0
39.0,0,319052,0,13,0,6,0,1,0,0,0,37,15,0
57.0,0,174662,4,9,0,1,2,0,1,0,0,40,0,0
40.0,0,110732,4,9,2,8,1,0,0,0,0,50,0,0
27.0,3,409815,1,10,1,8,4,4,0,0,0,50,0,0
28.0,0,79874,1,10,2,2,3,0,1,0,0,37,0,0
49.0,0,116641,0,13,0,4,0,0,0,15024,0,35,0,1
33.0,0,87209,4,9,1,1,3,0,1,0,0,45,0,0
46.0,1,142222,1,10,3,4,5,0,0,1151,0,60,0,0
50.0,4,120521,1,10,0,4,2,2,1,0,0,50,0,1
43.0,1,247752,11,14,0,3,2,0,1,0,0,60,0,0
26.0,0,34161,1,10,2,2,5,0,0,0,0,40,0,0
33.0,0,589155,1,10,0,7,2,0,1,0,0,50,0,0
50.0,0,149784,1,10,0,1,2,0,1,0,0,40,0,0
38.0,0,402522,12,2,1,9,5,0,1,0,0,40,34,0
28.0,0,228346,0,13,0,4,2,0,1,0,0,50,0,0
21.0,0,415755,1,10,2,2,1,0,1,0,0,40,0,0
38.0,0,289653,0,13,1,3,5,0,1,0,0,45,0,1
17.0,0,165018,13,6,2,3,1,0,0,0,0,10,0,0
19.0,0,322866,4,9,2,2,1,4,0,0,0,40,0,0
45.0,1,244813,5,15,0,5,2,0,1,0,0,38,0,1
27.0,0,538193,3,7,2,5,3,1,0,0,0,50,0,0
45.0,0,256367,10,8,1,9,3,4,1,0,0,40,0,0
46.0,0,95864,1,10,1,2,5,0,0,0,0,40,0,0
57.0,1,291167,1,10,0,1,2,0,1,0,0,40,0,0
39.0,0,126569,4,9,2,1,3,0,1,0,0,40,17,0
34.0,0,128016,0,13,0,5,0,0,0,99999,0,40,0,1
26.0,0,246156,13,6,2,1,4,0,1,0,0,24,14,0
44.0,0,346081,4,9,1,5,3,0,1,0,0,40,0,1
38.0,4,156383,1,10,2,12,5,4,0,0,0,40,0,0
49.0,0,151267,7,11,1,5,5,4,0,0,0,40,0,0
41.0,4,249039,4,9,3,8,5,0,0,0,0,40,0,0
52.0,3,157454,4,9,2,7,3,0,0,0,0,40,0,0
30.0,0,143540,8,5,0,9,2,0,1,0,0,40,0,0
72.0,5,120733,9,4,4,2,5,4,0,0,0,40,0,0
48.0,0,344381,0,13,0,5,2,1,1,0,0,42,0,1
32.0,0,149787,7,11,0,1,2,0,1,0,0,50,0,1
22.0,0,268525,0,13,2,5,3,0,1,0,0,50,0,0
24.0,0,396099,1,10,2,6,3,0,0,0,0,35,0,0
24.0,0,221442,1,10,1,2,3,0,0,0,0,36,0,0
55.0,0,115198,8,5,0,10,0,0,0,0,0,48,0,0
48.0,3,102359,4,9,0,8,2,0,1,0,0,40,0,0
42.0,4,298885,4,9,1,4,5,0,1,0,0,40,0,0
34.0,0,93213,11,14,0,2,2,0,1,0,0,30,0,0
40.0,0,130760,4,9,0,4,2,0,1,0,0,42,0,0
39.0,2,31709,1,10,0,8,0,0,0,0,0,20,0,1
45.0,0,192053,0,13,0,1,2,0,1,0,0,50,0,0
21.0,0,95918,1,10,2,8,1,0,1,0,0,43,5,0
36.0,2,132879,11,14,0,0,2,0,1,0,1887,40,0,1
28.0,0,64940,4,9,2,6,1,0,0,0,0,40,0,0
57.0,0,106910,4,9,1,8,5,1,0,0,0,40,0,0
22.0,0,210474,6,12,2,8,3,0,0,0,0,40,0,0
31.0,4,393965,4,9,1,8,3,0,0,0,0,8,0,0
23.0,4,117789,7,11,2,5,3,0,0,0,0,50,0,0
35.0,1,134498,1,10,2,4,1,0,1,0,0,45,0,1
28.0,0,212068,0,13,2,3,3,0,1,0,1980,40,0,0
27.0,0,169544,1,10,0,7,2,0,1,0,0,50,0,0
37.0,0,261241,1,10,0,0,2,0,1,0,1485,50,0,0
33.0,0,252646,11,14,0,4,2,0,1,0,0,55,0,1
56.0,0,161944,4,9,0,7,2,0,1,0,0,40,0,0
50.0,2,249644,4,9,0,4,2,0,1,0,0,50,0,1
35.0,0,195081,4,9,2,3,5,4,0,0,0,40,0,0
36.0,0,428251,0,13,2,0,1,0,1,0,0,40,0,0
59.0,1,198145,5,15,0,5,2,0,1,0,0,35,0,1
42.0,0,348059,14,16,1,4,3,0,1,0,0,60,0,0
21.0,0,43587,1,10,2,3,1,0,0,0,0,30,0,0
24.0,0,318612,1,10,2,4,3,0,1,0,1504,40,0,0
29.0,0,129528,0,13,2,5,3,0,0,0,0,40,0,0
61.0,0,200427,14,16,0,5,2,0,1,0,0,40,0,1
35.0,0,188243,4,9,1,7,5,0,0,0,0,48,0,0
56.0,1,306633,7,11,0,5,2,0,1,0,0,40,0,0
45.0,0,102771,4,9,0,4,2,0,1,0,0,40,0,1
40.0,4,34739,1,10,0,4,0,0,0,0,0,36,0,0
28.0,0,126743,15,3,2,2,4,0,1,2176,0,52,20,0
46.0,4,85341,11,14,0,5,2,0,1,0,0,56,0,0
57.0,0,275943,4,9,0,9,2,0,1,0,0,40,0,0
41.0,0,82823,4,9,0,8,0,0,0,5013,0,30,0,0
30.0,0,183388,4,9,3,8,5,0,0,0,0,40,0,0
21.0,0,116489,1,10,2,5,1,0,0,0,0,40,0,0
62.0,1,215789,11,14,0,4,2,0,1,0,1977,50,0,1
19.0,0,365871,1,10,2,10,1,0,1,0,0,32,0,0
63.0,4,199275,4,9,2,4,3,0,0,8614,0,38,0,1
39.0,1,34111,4,9,0,9,2,0,1,0,0,70,0,0
40.0,2,102576,11,14,0,5,2,4,1,0,0,55,37,0
27.0,0,103524,4,9,2,6,5,0,1,0,0,35,0,0
47.0,1,114222,6,12,0,4,2,0,1,0,0,25,0,0
28.0,0,246933,4,9,2,3,1,0,1,0,0,40,0,0
27.0,0,107812,1,10,0,3,2,0,1,0,0,40,0,0
26.0,1,109162,4,9,0,4,2,0,1,0,0,25,0,0
59.0,0,112798,4,9,1,5,5,0,0,0,0,60,0,0
33.0,0,30612,1,10,0,3,2,0,1,0,0,40,0,0
35.0,0,105994,3,7,2,7,3,0,0,0,0,40,0,0
57.0,0,113090,4,9,0,8,2,0,1,0,0,40,0,1
30.0,0,26252,6,12,2,8,5,2,0,0,0,40,0,0
31.0,0,49469,11,14,2,4,3,0,1,0,0,55,0,1
24.0,0,172169,1,10,2,6,5,0,1,0,0,30,0,0
36.0,0,151029,9,4,0,9,2,0,1,0,0,55,0,0
46.0,0,134242,1,10,1,4,3,0,0,0,0,40,0,0
38.0,5,87282,7,11,2,8,5,1,0,0,0,40,0,0
19.0,0,84250,1,10,2,5,1,0,0,0,0,15,0,0
33.0,0,76107,4,9,0,4,2,0,1,4386,0,60,0,1
59.0,2,36085,5,15,0,5,2,0,1,15024,0,60,0,1
32.0,0,220333,4,9,0,1,2,0,1,7298,0,46,0,1
58.0,0,105363,4,9,0,7,2,0,1,0,0,40,21,0
19.0,0,198668,10,8,2,1,1,0,1,0,0,47,0,0
43.0,0,157473,4,9,2,3,3,0,0,0,0,40,0,0
20.0,0,126568,4,9,2,1,3,0,1,0,0,40,0,0
56.0,2,220896,4,9,0,4,2,0,1,0,0,40,0,1
57.0,3,236048,4,9,1,8,5,0,0,0,0,40,0,0
42.0,0,34218,5,15,1,5,3,0,1,99999,0,80,0,1
62.0,0,155915,13,6,0,7,2,0,1,0,0,40,0,0
37.0,0,139684,4,9,1,7,3,0,1,0,0,45,0,0
34.0,0,23778,0,13,1,1,5,0,1,0,0,40,0,0
24.0,0,236804,1,10,1,3,3,0,1,0,0,40,0,0
78.0,0,454321,12,2,4,6,4,0,1,0,0,20,32,0
43.0,0,229148,0,13,2,8,3,4,1,0,0,50,6,0
60.0,4,119986,4,9,0,2,2,0,1,0,0,40,0,0
39.0,4,455399,4,9,0,12,2,4,1,15024,0,40,0,1
21.0,0,301694,4,9,2,1,3,0,1,0,0,35,20,0
27.0,0,259652,0,13,2,4,3,0,0,0,0,40,0,0
44.0,5,156642,4,9,1,5,3,0,0,0,0,39,0,0
37.0,0,94208,12,2,1,2,5,0,0,0,0,35,20,0
31.0,0,117719,4,9,0,2,2,0,1,0,0,40,21,0
27.0,4,100817,0,13,0,5,0,2,0,0,0,40,0,0
31.0,0,144990,4,9,5,7,5,4,0,0,0,40,0,0
37.0,2,198841,0,13,0,3,2,0,1,0,0,50,0,1
43.0,0,223881,0,13,0,0,2,0,1,7298,0,40,0,1
18.0,0,264017,1,10,2,2,1,0,1,0,0,16,4,0
23.0,5,26842,7,11,6,8,0,0,0,0,0,30,0,0
40.0,0,477345,9,4,0,6,2,0,1,0,2057,40,20,0
22.0,0,267412,16,1,2,2,1,4,0,594,0,20,18,0
61.0,2,190610,0,13,0,3,2,0,1,0,0,45,0,1
63.0,0,281237,1,10,4,4,3,0,0,0,0,40,0,0
59.0,0,254593,0,13,0,3,2,0,1,0,0,55,0,1
33.0,0,159187,1,10,0,7,2,0,1,0,0,54,0,1
51.0,5,200450,4,9,0,2,2,0,1,0,0,40,0,1
38.0,4,140854,4,9,0,12,2,0,1,0,0,40,0,1
52.0,0,242517,4,9,0,8,0,0,0,7688,0,40,0,1
47.0,1,294671,4,9,0,3,2,0,1,0,0,55,0,1
20.0,5,68358,1,10,2,8,1,0,0,0,0,10,0,0
53.0,0,107096,0,13,2,3,5,0,1,0,1669,50,0,0
43.0,0,244419,4,9,2,7,5,4,0,0,0,40,0,0
26.0,1,195636,13,6,2,4,3,0,1,0,0,75,0,1
39.0,0,368586,4,9,1,10,3,0,0,0,0,37,3,0
30.0,0,215808,4,9,3,6,3,0,1,0,0,60,0,0
45.0,0,165822,0,13,0,4,2,0,1,0,0,50,0,1
25.0,0,193379,4,9,2,10,3,0,1,0,0,40,0,0
45.0,0,120121,0,13,0,3,2,0,1,0,0,50,0,0
25.0,4,311603,0,13,2,5,3,0,0,0,0,55,0,0
48.0,0,323798,6,12,0,5,2,0,1,0,1902,38,0,1
32.0,0,253890,4,9,0,1,2,0,1,0,0,40,0,0
37.0,0,220696,4,9,0,8,2,0,1,0,0,40,0,0
51.0,0,194097,1,10,0,4,0,0,0,0,0,30,0,1
28.0,0,181291,1,10,0,2,1,0,0,7688,0,40,0,1
28.0,0,258594,0,13,2,2,3,0,0,0,0,50,0,0
28.0,0,138976,4,9,2,1,3,4,1,0,0,48,0,0
22.0,0,81145,4,9,2,2,5,0,0,0,0,40,0,0
32.0,0,250853,7,11,1,8,3,0,1,0,0,40,0,0
32.0,0,257863,0,13,2,8,3,0,0,0,0,50,0,0
27.0,0,203697,11,14,2,0,1,0,1,0,0,50,0,0
54.0,0,87205,4,9,3,8,3,0,0,0,0,45,0,0
41.0,0,470486,12,2,5,6,5,0,1,0,1719,40,20,0
46.0,4,93557,0,13,0,5,2,0,1,3103,0,50,0,1
39.0,0,107991,1,10,0,4,2,0,1,0,0,45,0,1
51.0,0,63081,6,12,0,5,0,0,0,0,0,40,0,1
26.0,0,73988,1,10,2,5,3,0,1,0,0,40,0,0
53.0,0,136080,4,9,1,11,3,0,0,0,0,50,0,0
38.0,5,49115,1,10,0,8,2,0,1,0,0,27,0,0
18.0,0,166224,4,9,2,2,1,0,0,0,0,20,0,0
56.0,4,291529,11,14,0,5,2,0,1,0,0,50,0,1
41.0,1,252392,15,3,0,1,2,0,1,0,0,96,20,0
42.0,0,86912,0,13,1,2,3,0,1,0,0,40,0,0
44.0,0,193537,8,5,2,11,5,0,0,0,0,50,3,0
33.0,0,83231,4,9,0,2,0,0,0,0,0,40,0,0
43.0,0,325461,1,10,1,0,3,0,1,0,0,45,0,0
21.0,0,36011,1,10,2,3,3,0,1,0,0,40,0,0
45.0,0,274869,4,9,1,8,5,0,0,0,0,40,0,0
38.0,0,178322,4,9,0,3,2,0,1,0,0,70,0,1
38.0,0,67666,11,14,2,4,3,4,0,0,0,38,0,0
33.0,0,153005,13,6,0,1,2,0,1,0,0,40,0,0
27.0,0,138269,4,9,0,4,2,0,1,0,0,45,0,1
33.0,0,265204,4,9,1,7,5,4,0,0,0,40,0,0
43.0,0,437318,1,10,0,10,2,0,1,0,0,40,0,1
38.0,0,208109,0,13,1,4,5,0,1,0,0,50,0,0
50.0,1,91103,4,9,0,1,2,0,1,0,0,51,0,1
57.0,5,388225,1,10,0,5,2,0,1,0,0,40,0,1
76.0,1,42162,4,9,4,4,3,0,0,0,0,2,0,0
52.0,1,417227,4,9,0,10,2,0,1,0,0,70,0,0
36.0,5,180220,4,9,0,4,2,0,1,0,0,50,0,0
30.0,0,187560,1,10,2,3,3,0,1,0,0,50,0,0
39.0,0,127573,4,9,2,4,3,0,0,2202,0,45,0,0
51.0,3,68898,1,10,0,4,2,0,1,0,0,40,0,1
31.0,0,78662,4,9,3,3,5,0,0,0,0,40,20,0
56.0,0,158776,3,7,0,3,2,0,1,0,0,55,0,0
28.0,0,164575,1,10,0,8,2,0,1,0,0,40,0,0
38.0,0,328301,1,10,2,3,5,0,0,0,0,40,0,0
49.0,0,213897,0,13,0,3,2,1,1,0,0,50,8,1
40.0,0,230684,4,9,0,5,2,0,1,0,0,40,0,1
23.0,0,381679,1,10,2,0,4,0,0,0,0,40,0,0
44.0,4,360884,11,14,1,5,5,0,0,0,0,40,0,0
36.0,5,256992,0,13,0,8,0,0,0,0,0,40,0,1
31.0,0,112115,4,9,2,8,1,0,1,0,0,40,0,0
24.0,0,113577,1,10,2,3,3,0,1,0,0,40,0,0
35.0,0,189382,1,10,2,8,3,0,0,0,0,38,0,0
45.0,0,201080,1,10,0,3,2,0,1,0,0,60,0,1
46.0,0,344415,14,16,0,5,2,0,1,0,0,40,0,1
57.0,0,201232,4,9,0,11,2,0,1,0,0,30,0,0
20.0,0,332194,4,9,2,6,1,4,1,0,0,20,0,0
30.0,0,216864,8,5,1,4,5,0,0,0,0,40,0,0
60.0,0,290922,4,9,1,4,3,0,0,0,0,27,0,0
42.0,4,223548,11,14,2,5,3,0,1,0,0,40,0,0
25.0,0,109419,1,10,2,4,3,0,0,8614,0,45,0,1
27.0,0,135296,0,13,0,4,0,0,0,0,0,40,0,1
59.0,5,100270,11,14,1,5,3,0,0,0,0,60,0,0
18.0,0,99497,10,8,2,2,1,3,0,0,0,30,0,0
